pair,open_time,close_time,side,alpha,beta,half_life_minutes,qty_y,qty_x,entry_price_y,entry_price_x,exit_price_y,exit_price_x,u_entry,u_exit,spread_change,entry_z,exit_z,z_change,pnl,fees,reason
LMT-NOC,2023-06-26 15:36:00+00:00,2023-06-26 15:37:00+00:00,-1,-94.61432694222503,1.188897854444904,169.6174209440766,-51.24519580981875,60.9253033489025,445.75,449.6,445.8,449.28,5.83585158379617,6.266298897218633,0.43044731342246223,2.84630058240535,3.254429971291457,0.40812938888610706,-24.569238291173974,2.5108814290306056,adverse
LMT-NOC,2023-06-26 15:38:00+00:00,2023-06-26 15:42:00+00:00,-1,-94.61432694222503,1.188897854444904,169.6174209440766,-51.27855706960605,60.9649664790852,445.46,449.34,445.455,448.95,5.854965025951913,6.313635189185391,0.458670163233478,2.8146645867093087,3.1632318243472444,0.3485672376379356,-26.030569708505936,2.510625567011333,adverse
LMT-NOC,2023-06-26 15:45:00+00:00,2023-06-26 15:46:00+00:00,-1,-94.61432694222503,1.188897854444904,169.6174209440766,-51.25899520280661,60.941709417618405,445.63,449.25,446.16,449.48,6.131965832851847,6.388519326329572,0.2565534934777247,2.887800537606206,3.0966897146479124,0.2088891770417063,-15.663763933871442,2.513089642435766,adverse
KO-PEP,2023-06-26 13:58:00+00:00,2023-06-26 16:03:00+00:00,-1,0.2218081954332547,3.023490507564408,627.6051131031925,-67.31499238288096,203.526240486411,184.61,60.5,184.565,60.84,1.4670160969200765,0.3940293243481392,-1.0729867725719373,2.8298062691087096,0.38588401462574445,-2.443922254482965,70.98777002059416,1.2403264020169835,mean_revert
LMT-NOC,2023-06-26 15:49:00+00:00,2023-06-26 19:32:00+00:00,-1,-94.61432694222503,1.188897854444904,169.6174209440766,-51.225659383357346,60.90207653339901,445.92,449.56,447.69,452.01,6.0534074979739785,4.910607754583964,-1.1427997433900146,2.691440822383248,0.3792746724753942,-2.312166149907854,56.01759224512547,2.523078153159847,mean_revert
V-MA,2023-06-26 16:05:00+00:00,2023-06-27 13:30:00+00:00,-1,32.44523475686901,1.5112079892701562,308.0816816017352,-117.69631080588637,177.8636051974789,376.19,226.73,380.21,227.37,1.108577835908477,4.161404722775558,3.0528268868670807,1.7268055796674349,3.649265278235164,1.9224596985677291,-363.5659702255348,4.259508112262841,adverse
LMT-NOC,2023-06-27 13:32:00+00:00,2023-06-27 14:05:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,117.92546712235547,-140.20133484618148,447.93,455.21,448.65,453.65,1.3461346203602602,3.9208152732943518,2.5746806529340915,-2.2670147346431624,-0.3915693271673737,1.8754454074757887,297.79493886926514,5.82547981887075,mean_revert
V-MA,2023-06-27 14:32:00+00:00,2023-06-27 14:36:00+00:00,-1,32.44523475686901,1.5112079892701562,308.0816816017352,-52.38978100933646,79.17185561742316,380.05,226.67,381.03,227.18,5.0592503152647055,5.268534240736869,0.2092839254721639,2.9860456379087266,3.061034384466975,0.07498874655824839,-12.861756045118051,1.8974170208576833,adverse
V-MA,2023-06-27 14:37:00+00:00,2023-06-27 14:38:00+00:00,-1,32.44523475686901,1.5112079892701562,308.0816816017352,-52.27012567625307,78.99103152210877,380.92,227.17,380.81,227.01,5.1736463206296435,5.305439598912869,0.13179327828322585,2.979051776699344,3.0503230822003933,0.07127130550104921,-8.780688250378976,1.8918370312303923,adverse
LMT-NOC,2023-06-27 14:36:00+00:00,2023-06-27 15:32:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,112.25777472246516,-133.4630275122982,448.6,455.08,449.32,454.07,2.1706913414381006,4.091478174427436,1.9207868329893358,-1.7736135356613885,-0.3698683667671478,1.4037451688942406,210.07119457555123,5.5520610120403635,mean_revert
KO-PEP,2023-06-27 13:43:00+00:00,2023-06-27 15:36:00+00:00,1,0.2218081954332547,3.023490507564408,627.6051131031925,171.1654624083794,-517.5171508146076,184.65,61.215,184.72,61.02,-0.6547796159885024,0.004801032986563314,0.6595806489750657,-1.67176598129942,-0.39496527927705166,1.2768007020223682,109.73759773949486,3.1598290379391596,mean_revert
XOM-CVX,2023-06-27 14:22:00+00:00,2023-06-27 17:02:00+00:00,-1,47.09102658738476,1.0291122565257593,430.590195534118,-370.9910847851062,381.79147241413995,154.1,104.01,153.35,103.71,-0.028992388629006882,-0.47025871167127775,-0.44126632304227087,1.8931178439207617,0.3671117967773635,-1.5260060471433983,158.88151804179003,4.824353822793324,mean_revert
LMT-NOC,2023-06-27 16:52:00+00:00,2023-06-27 18:42:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,139.54922935332692,-165.9097793676102,447.26,453.9,447.12,452.71,2.2335908096831645,3.508379256472608,1.2747884467894437,-1.7802145212021394,-0.38519447184107297,1.3950200493610665,171.0205319556934,6.875213382298517,mean_revert
KO-PEP,2023-06-27 19:52:00+00:00,2023-06-28 13:30:00+00:00,-1,0.2218081954332547,3.023490507564408,627.6051131031925,-66.72225902713372,201.73411681179243,186.25,61.13,186.41,60.9,1.2022170771544722,2.057619893894298,0.8554028167398258,1.7042395197579743,3.331976828446728,1.6277373086887539,-58.31057351200854,1.2361652009543076,adverse
LMT-NOC,2023-06-28 13:32:00+00:00,2023-06-28 13:48:00+00:00,-1,-94.61432694222503,1.188897854444904,169.6174209440766,-50.74317138845457,60.32844759146368,450.16,452.56,446.7,452.13,6.7267139346392355,3.7779400120505784,-2.948773922588657,2.527819433053892,0.0306807570420448,-2.497138676011847,147.13297675628732,2.497163783437556,mean_revert
KO-PEP,2023-06-28 13:33:00+00:00,2023-06-28 14:05:00+00:00,-1,0.2218081954332547,3.023490507564408,627.6051131031925,-66.69719162625405,201.65832576318346,186.32,60.96,183.97,60.58,1.786210463440426,0.5851368563149038,-1.2010736071255224,2.7628013967786647,0.3893867063896368,-2.373414690389028,78.88389934577563,1.2243371859107808,mean_revert
V-MA,2023-06-27 14:39:00+00:00,2023-06-28 16:31:00+00:00,-1,32.44523475686901,1.5112079892701562,308.0816816017352,-52.28110564173491,79.00762453366683,380.84,227.12,380.23,227.38,5.1692067200930865,4.166292642882922,-1.0029140772101641,2.9414768907425874,0.38731585776850375,-2.5541610329740836,50.541276896977585,1.8921799232311014,mean_revert
XOM-CVX,2023-06-28 15:03:00+00:00,2023-06-28 17:42:00+00:00,1,47.09102658738476,1.0291122565257593,430.590195534118,160.42524620628396,-165.09558712704938,153.6,104.64,154.78,105.36,-1.1773331102402267,-0.7382939349387527,0.43903917530147396,-1.7672231796339193,-0.39803643840641506,1.3691867412275043,68.32171325856507,2.1112545333757273,mean_revert
LMT-NOC,2023-06-28 19:32:00+00:00,2023-06-28 19:34:00+00:00,-1,-94.61432694222503,1.188897854444904,169.6174209440766,-51.5016933064882,61.2302526723633,443.53,448.59,443.18,449.08,4.8166384167855085,3.884078468107589,-0.9325599486779197,1.9373341354925173,0.18441786403654573,-1.7529162714559716,45.51232635124396,2.516090115483718,mean_revert
LMT-NOC,2023-06-28 19:53:00+00:00,2023-06-29 13:33:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,120.56313109289027,-143.33724788149695,442.97,449.89,442.51,449.98,2.7110712060072046,2.144070399107136,-0.5670008069000687,-2.119587339657641,-3.125386671637456,-1.0057993319798153,-74.25185690915474,5.892464297081543,adverse
V-MA,2023-06-29 13:31:00+00:00,2023-06-29 13:35:00+00:00,1,32.44523475686901,1.5112079892701562,308.0816816017352,134.29289358255272,-202.94449368416056,381.12,229.51,384.365,232.48,1.837419625737482,0.5941318976051093,-1.2432877281323726,-2.1684342577934457,-3.2731708736881306,-1.104736615894685,-171.90460776325,4.939901196677576,adverse
V-MA,2023-06-29 13:36:00+00:00,2023-06-29 13:40:00+00:00,1,32.44523475686901,1.5112079892701562,308.0816816017352,120.78396206032498,-182.52968844126656,384.52,232.34,385.5,233.29,0.9607010161028597,0.5050534262962856,-0.45564758980657416,-2.934915653453399,-3.302339466380498,-0.367423812927099,-59.49214961961639,4.457228419535917,adverse
LMT-NOC,2023-06-29 13:39:00+00:00,2023-06-29 13:42:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,34.25127071322263,-40.721262262961964,445.0,451.5,446.18,451.53,2.826945660350816,3.9712787247175925,1.1443330643667764,-1.8507254905004653,0.315370298740918,2.1660957892413832,37.51140639789414,1.6834551758210443,mean_revert
LMT-NOC,2023-06-29 13:50:00+00:00,2023-06-29 13:53:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,37.46019170632292,-44.5363415467421,444.88,451.45,444.21,451.36,2.7663905530731654,2.203391359973068,-0.5629991931000973,-1.9888905695079568,-3.0091695989660256,-1.0202790294580688,-22.927163447951436,1.8371057439201604,adverse
LMT-NOC,2023-06-29 13:54:00+00:00,2023-06-29 14:34:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,51.717889657535345,-61.487288050262066,444.99,451.8,448.37,453.705,2.460276304017384,3.575425891299915,1.1151495872825308,-2.5125152534442567,-0.30439268372615863,2.208122569718098,55.118891296192004,2.5542920105296636,mean_revert
V-MA,2023-06-29 13:51:00+00:00,2023-06-29 15:12:00+00:00,1,32.44523475686901,1.5112079892701562,308.0816816017352,124.41508670934324,-188.01707302089875,384.76,232.63,385.06,233.02,0.7624506992145257,0.4730795833991692,-0.28937111581535646,-2.9368513148789828,-3.0083466198873063,-0.07149530500832357,-40.58808304753038,4.585950582181477,adverse
LMT-NOC,2023-06-29 14:58:00+00:00,2023-06-29 16:09:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,6.1353110872539665,-7.294258187988272,447.19,453.46,448.8,454.27,2.686705865638885,3.333698603538494,0.646992737899609,-1.7257870913586895,-0.24101271367349364,1.4847743776851958,3.6661472040576015,0.30335451415085063,mean_revert
LMT-NOC,2023-06-29 16:19:00+00:00,2023-06-29 16:43:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,90.77340900975717,-107.92031121235003,448.26,454.71,448.86,454.48,2.27058354758276,3.1440300541050874,0.8734465065223276,-1.7835953885401103,-0.38222395598673053,1.40137143255338,74.79610821429728,4.489608770395423,mean_revert
LMT-NOC,2023-06-29 16:59:00+00:00,2023-06-29 18:10:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,50.904878283659905,-60.520700572222246,448.73,455.17,449.73,455.32,2.1936905345380637,3.015355856371343,0.8216653218332794,-1.7075675529767278,-0.2386156547812608,1.468951898195467,39.304286383075215,2.52248681475273,mean_revert
LMT-NOC,2023-06-29 18:30:00+00:00,2023-06-29 18:38:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,64.74275053877072,-76.97251720640617,449.08,455.75,449.96,455.51,1.8541297789600435,3.019465264026792,1.1653354850667483,-1.6982135916124177,-0.14443351498314103,1.5537800766292766,72.23735463640037,3.2096699672557674,mean_revert
KO-PEP,2023-06-29 14:33:00+00:00,2023-06-30 13:30:00+00:00,-1,0.2218081954332547,3.023490507564408,627.6051131031925,-77.10210718447433,233.1174891854717,183.18,60.145,184.54,59.88,1.1103552271054298,3.2715802116099724,2.1612249845045426,1.6992790019006208,4.194625729451041,2.4953467275504204,-168.04437531064653,1.409374905612447,adverse
LMT-NOC,2023-06-29 19:58:00+00:00,2023-06-30 13:31:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,94.08182297461826,-111.85367747678893,450.88,457.35,452.95,458.03,1.7518932118481416,3.0134426708256683,1.2615494589775267,-1.7949438527782555,0.18335175778107665,1.9782956105593321,113.99653779269593,4.692335080552349,mean_revert
LMT-NOC,2023-06-30 13:33:00+00:00,2023-06-30 13:34:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,67.29146702973362,-80.0026807741003,452.76,458.98,454.16,459.11,1.6939897091029934,2.939432988025203,1.2454432789222096,-1.859866617779025,0.07770725012641189,1.9375738679054368,80.44314916917564,3.36455617182105,mean_revert
KO-PEP,2023-06-30 13:44:00+00:00,2023-06-30 13:45:00+00:00,-1,0.2218081954332547,3.023490507564408,627.6051131031925,-67.42821890289558,203.86857979487976,184.3,60.01,184.6,60.06,2.6385264456266384,2.7873519202483976,0.1488254746217592,2.987786883354836,3.1911085287692225,0.20332164541438624,-11.269616486720418,1.2345798055977502,adverse
LMT-NOC,2023-06-30 13:43:00+00:00,2023-06-30 14:09:00+00:00,1,-94.61432694222503,1.188897854444904,169.6174209440766,80.76903016087935,-96.0261266638652,452.17,458.41,452.41,457.66,1.7816614861365565,2.913334876970282,1.1316733908337255,-1.6930088707052466,0.2136162277039735,1.9066250984092201,87.37976053330729,4.024401703203399,mean_revert
KO-PEP,2023-06-30 14:09:00+00:00,2023-06-30 14:10:00+00:00,-1,0.2218081954332547,3.023490507564408,627.6051131031925,-67.4391965257701,203.90177053343652,184.27,59.935,184.42,59.935,2.8352882336939444,2.9852882336939217,0.14999999999997726,2.9044540452096417,3.091985326231592,0.1875312810219505,-11.348778940874183,1.2328994620102018,adverse
KO-PEP,2023-06-30 14:11:00+00:00,2023-06-30 14:13:00+00:00,-1,0.2218081954332547,3.023490507564408,627.6051131031925,-67.39165262366407,203.75802199672637,184.4,59.965,184.61,60.01,2.8745835184670057,2.9485264456266407,0.07394292715963502,2.932975655454647,3.008071614217874,0.07509595876322717,-6.216570655662315,1.2334345945439087,adverse
KO-PEP,2023-06-30 14:19:00+00:00,2023-06-30 14:20:00+00:00,-1,0.2218081954332547,3.023490507564408,627.6051131031925,-67.18034784194863,203.11914399500677,184.98,60.14,185.09,60.135,2.925472679643235,3.050590132181071,0.12511745253783602,2.9055538590118863,3.05549960628717,0.14994574727528365,-9.63788299790112,1.2324490153103,adverse
LMT-NOC,2023-06-30 14:30:00+00:00,2023-06-30 14:54:00+00:00,-1,-94.61432694222503,1.188897854444904,169.6174209440766,-50.38056028281145,59.897340025966685,453.4,457.75,453.46,458.56,3.796334070070202,2.8933268079697996,-0.9030072621004024,1.7058960828157463,0.2782404023389295,-1.4276556804768168,42.9784071486568,2.5156046554075484,mean_revert
LMT-NOC,2023-06-30 15:09:00+00:00,2023-06-30 15:35:00+00:00,-1,-94.61432694222503,1.188897854444904,169.6174209440766,-50.373894130081396,59.88941465128852,453.46,457.95,454.385,457.93,3.6185544991812435,4.567332456270151,0.9487779570889074,1.6990790410449623,3.0832437743941856,1.3841647333492233,-50.30935544012862,2.515715076778079,adverse
LMT-NOC,2023-06-30 15:36:00+00:00,2023-06-30 15:41:00+00:00,-1,-94.61432694222503,1.188897854444904,169.6174209440766,-50.257521357564656,59.75105931172756,454.51,458.08,454.57,457.92,4.51399777810343,4.764221434814601,0.25022365671117086,2.9698840743057136,3.3093894194336273,0.33950534512791375,-15.085959099505223,2.510338328176722,adverse
V-MA,2023-06-29 15:16:00+00:00,2023-06-30 17:16:00+00:00,1,32.44523475686901,1.5112079892701562,308.0816816017352,51.62100094008017,-78.0100690347714,385.71,233.4,392.22,237.34,0.5488205474765095,1.104661069752126,0.5558405222756164,-2.9006351877206975,-0.3751327738205396,2.525502413900158,26.7549591842537,1.9380849386715446,mean_revert
LMT-NOC,2023-06-30 15:56:00+00:00,2023-06-30 17:59:00+00:00,-1,-94.61432694222503,1.188897854444904,169.6174209440766,-50.31342393195386,59.81752176247683,454.005,457.33,457.74,461.7,4.900671168937038,3.4401875450129182,-1.4604836239241195,2.9364947185542927,0.19176959102520738,-2.7447251275290854,70.94952089275826,2.5324108234174054,mean_revert
KO-PEP,2023-06-30 14:21:00+00:00,2023-07-03 13:30:00+00:00,-1,0.2218081954332547,3.023490507564408,627.6051131031925,-67.18397980106859,203.1301251889298,184.97,60.13,184.12,60.27,2.945707584718889,1.6724189136598682,-1.2732886710590208,2.9080607069862077,,,84.31397200705273,1.2306283503054776,descreen
XOM-CVX,2023-06-30 13:30:00+00:00,2023-07-03 13:30:00+00:00,-1,47.09102658738476,1.0291122565257593,430.590195534118,-388.1100198378151,399.40877829555114,157.42,107.26,157.08,107.27,-0.05360722233771753,-0.40389834490295584,-0.3502911225652383,1.9197724347436165,0.3892896486558137,-1.5304827860878027,130.76104944960494,5.190445078194388,mean_revert
UNP-CSX,2023-07-03 13:30:00+00:00,2023-07-03 13:36:00+00:00,-1,-12.046450096140546,0.22235870442750083,371.3658364468381,-1215.5876140596895,270.29648698042945,33.65,202.46,33.78,203.78,0.6777067977487263,0.5141933079044279,-0.16351348984429848,2.457030169477181,0.19837795795303276,-2.258652211524148,193.9577946004119,4.807178385990412,mean_revert
XOM-CVX,2023-07-03 13:41:00+00:00,2023-07-03 13:57:00+00:00,1,33.818738871466834,1.154422795683356,474.4725718037703,147.48393681212946,-170.2588186530459,157.36,108.12,157.13,107.49,-1.274931540751254,-0.7776451794707668,0.4972863612804872,-2.0796759152691537,-0.31318786768461776,1.766488047584536,71.2679867142128,2.0737635704152906,mean_revert
UNP-CSX,2023-07-03 13:47:00+00:00,2023-07-03 14:29:00+00:00,-1,-12.046450096140546,0.22235870442750083,371.3658364468381,-1206.4451618672333,268.26358315562453,33.905,203.735,34.135,205.3,0.6491994496036639,0.5312080771746182,-0.11799137242904578,2.032350113172106,0.3779048985547934,-1.6544452146173125,137.53729444798248,4.812825961109386,mean_revert
LMT-NOC,2023-07-03 13:44:00+00:00,2023-07-03 16:13:00+00:00,1,-98.9091238342682,1.1995031392934004,199.39151265504185,69.95127382303373,-83.90677254830122,453.65,459.77,458.12,462.62,1.0635654813415272,2.1149815343553087,1.0514160530137815,-1.7848762728159004,-0.2959598229027072,1.4889164499131933,70.00474079229714,3.543151434005166,mean_revert
PSA-EXR,2023-07-03 13:30:00+00:00,2023-07-03 16:19:00+00:00,1,-63.383480390473274,0.7324071604168629,264.04989773171604,190.5413277231108,-139.55383277974246,148.01,289.84,150.11,292.13,-0.8874109847502893,-0.4646233821048895,0.42278760264539983,-1.6690153279988464,-0.32587467350065474,1.3431406544981916,77.09001015920082,3.468500993723117,mean_revert
UNP-CSX,2023-07-03 15:03:00+00:00,2023-07-03 16:46:00+00:00,1,-12.046450096140546,0.22235870442750083,371.3658364468381,3290.1758557337994,-731.5992406196115,34.205,206.33,34.3,206.36,0.3721786116142951,0.4605078504814699,0.08832923886717481,-1.7021628721485929,-0.3222151479922764,1.3799477241563165,277.4274365188214,13.191292557296617,mean_revert
XOM-CVX,2023-07-03 15:21:00+00:00,2023-07-03 16:51:00+00:00,1,33.818738871466834,1.154422795683356,474.4725718037703,147.40899578732657,-170.1723050256816,157.44,108.12,157.21,107.58,-1.19493154075127,-0.8015432310822632,0.39338830966900673,-1.668055606201103,-0.3792537321137905,1.2888018740873124,55.914910442666105,2.0740652401194217,mean_revert
HD-LOW,2023-07-03 16:11:00+00:00,2023-07-03 19:37:00+00:00,1,-51.83300142101871,0.8848073712677511,325.3110643986841,406.9611920081885,-360.0822625087558,225.32,311.11,224.61,311.0,1.8805801459086524,1.2679089567481014,-0.612671189160551,-1.680215544611981,-3.470935429203289,-1.7907198845913077,-259.50305429869655,10.169656848859116,adverse
PSA-EXR,2023-07-03 17:23:00+00:00,2023-07-03 19:51:00+00:00,1,-63.383480390473274,0.7324071604168629,264.04989773171604,191.86050300494057,-140.5200062019995,150.43,295.0,150.43,293.0,-2.2466319325012876,-0.7818176116675772,1.4648143208337103,-2.863343654065687,-0.15620294707778515,2.707140706987902,277.5383155397881,3.5016968642109534,mean_revert
UNP-CSX,2023-07-03 19:45:00+00:00,2023-07-05 13:30:00+00:00,1,-12.046450096140546,0.22235870442750083,371.3658364468381,3143.277226967274,-698.9350518449105,34.08,206.14,34.07,205.15,0.2894267654555236,0.4995618828387478,0.2101351173832242,-2.1531208700469344,0.07475642084168119,2.2278772908886157,647.9890300063435,12.52389905043792,mean_revert
LMT-NOC,2023-07-05 13:30:00+00:00,2023-07-05 13:34:00+00:00,-1,-98.9091238342682,1.1995031392934004,199.39151265504185,-49.61890851117184,59.51803652746264,458.14,460.83,457.24,461.61,4.282092153690485,2.446479705041668,-1.835612448648817,1.8031750570396916,0.09401403571461475,-1.7091610213250767,88.57299262302163,2.508093528454512,mean_revert
XOM-CVX,2023-07-05 13:34:00+00:00,2023-07-05 13:52:00+00:00,1,33.818738871466834,1.154422795683356,474.4725718037703,147.89747831223997,-170.73622038773456,156.92,107.72,156.49,106.91,-1.253162422477942,-0.7480799579743973,0.5050824645035448,-2.257373597846808,-0.32041612630391386,1.936957471542894,72.63052855466863,2.0698942851367566,mean_revert
LMT-NOC,2023-07-05 13:47:00+00:00,2023-07-05 13:59:00+00:00,-1,-98.9091238342682,1.1995031392934004,199.39151265504185,-49.69809742967636,59.613023883806065,457.41,460.05,457.23,461.38,4.487704602339363,2.7123654270791917,-1.7753391752601715,2.0516838544530924,0.3845157847004204,-1.667168069752672,85.71959340043914,2.511385902364068,mean_revert
HD-LOW,2023-07-05 13:31:00+00:00,2023-07-05 14:04:00+00:00,1,-51.83300142101871,0.8848073712677511,325.3110643986841,268.70946451538043,-237.7561149326188,224.59,310.77,226.13,311.48,1.4514146521397322,2.3632014185395747,0.9117867663998425,-2.7773548106377857,-0.3360149244116852,2.4413398862261007,238.26475645701197,6.740977294503754,mean_revert
UNP-CSX,2023-07-05 14:47:00+00:00,2023-07-05 15:07:00+00:00,-1,-12.046450096140546,0.22235870442750083,371.3658364468381,-1203.7823193969557,267.6714769538391,33.98,204.02,33.96,204.54,0.660827218841824,0.5252006925395278,-0.1356265263022962,1.792560888813446,0.3749784353144949,-1.4175824534989512,158.48331583078283,4.781498573142943,mean_revert
XOM-CVX,2023-07-05 14:49:00+00:00,2023-07-05 15:28:00+00:00,1,33.818738871466834,1.154422795683356,474.4725718037703,149.0484099502656,-172.06488210694454,155.38,106.29,156.09,106.62,-1.1423378246507525,-0.8132973472262393,0.32904047742451326,-1.7692142693244866,-0.3987655395043555,1.370448729820131,46.962433767429395,2.0805262019689694,mean_revert
LMT-NOC,2023-07-05 15:20:00+00:00,2023-07-05 16:02:00+00:00,-1,-98.9091238342682,1.1995031392934004,199.39151265504185,-49.83428346481117,59.776379460478196,456.16,459.77,456.45,460.99,3.573565481341575,2.400171651403525,-1.1733938299380497,1.727867412122591,0.36594141527683344,-1.3619259968457575,55.96008214424166,2.515158592749945,mean_revert
PSA-EXR,2023-07-05 16:11:00+00:00,2023-07-05 16:49:00+00:00,-1,-63.383480390473274,0.7324071604168629,264.04989773171604,-479.42655753787926,351.1354436347499,150.46,291.67,150.85,293.37,0.22228391168684425,-0.6328082610218075,-0.8550921727086518,1.6840172204694748,0.28465956554525707,-1.3993576549242177,401.1871916741187,8.766705065185784,mean_revert
HD-LOW,2023-07-05 15:10:00+00:00,2023-07-05 17:09:00+00:00,1,-51.83300142101871,0.8848073712677511,325.3110643986841,117.8808648875404,-104.30185818391357,225.04,310.86,225.22,310.65,1.8217819887255757,2.1875915366918264,0.36580954796625065,-1.6910725802967994,-0.32190815029329595,1.3691644300035035,40.17442086664349,2.9475250317402297,mean_revert
XOM-CVX,2023-07-05 16:25:00+00:00,2023-07-05 19:56:00+00:00,1,33.818738871466834,1.154422795683356,474.4725718037703,132.3703005448471,-152.81129242042846,155.56,106.49,156.39,106.925,-1.1932223837874005,-0.865396299909662,0.3278260838777385,-1.8213890385336355,-0.3563589890659829,1.4650300494676527,41.54240031212111,1.8520369372131475,mean_revert
XOM-CVX,2023-07-06 13:30:00+00:00,2023-07-06 13:33:00+00:00,-1,33.818738871466834,1.154422795683356,474.4725718037703,-356.802945348954,411.90145367779513,155.16,105.19,155.44,105.22,-0.09247274939903605,0.15289456673045265,0.2453673161294887,2.2996336189772975,3.1199061394670506,0.8202725204897532,-92.48786712642416,4.940086039050951,adverse
LMT-NOC,2023-07-06 13:30:00+00:00,2023-07-06 13:33:00+00:00,-1,-98.9091238342682,1.1995031392934004,199.39151265504185,-49.571299981046415,59.460929946120054,458.58,461.8,458.4,461.23,3.55857410857584,4.062290897973128,0.5037167893972878,2.1947914340147654,3.206458656814827,1.0116672228000616,-27.47732850421737,2.5074324315180316,adverse
V-MA,2023-07-05 16:01:00+00:00,2023-07-06 13:36:00+00:00,1,14.753551388930418,1.5918484598049556,324.2585846587918,49.05469997386757,-78.08764859959528,393.26,239.02,392.29,237.73,-1.9771702515109268,-0.8936857383624783,1.0834845131484485,-1.728299630516931,-0.36504583900945675,1.363253791507474,51.25963547111291,1.8903722477165146,mean_revert
LMT-NOC,2023-07-06 13:34:00+00:00,2023-07-06 13:36:00+00:00,-1,-98.9091238342682,1.1995031392934004,199.39151265504185,-46.47937877569353,55.752160753851435,459.05,462.01,459.89,462.53,3.776678449324322,3.9929368168916994,0.21625836756737726,2.5945898890621093,3.006255834221911,0.4116659451598017,-12.409677000511305,2.35812242093163,adverse
HD-LOW,2023-07-06 13:32:00+00:00,2023-07-06 13:40:00+00:00,-1,-51.83300142101871,0.8848073712677511,325.3110643986841,-119.18906337014015,105.45936184439911,222.57,306.2,223.38,306.84,3.4749843388333375,3.718707621221995,0.24372328238865748,2.7895384586209575,3.258749890259224,0.4692114316382665,-31.99832992759767,2.9491801781978664,adverse
LMT-NOC,2023-07-06 13:37:00+00:00,2023-07-06 13:43:00+00:00,-1,-98.9091238342682,1.1995031392934004,199.39151265504185,-49.515153006552524,59.3935814739528,459.1,462.3,457.62,461.98,3.4788225389292506,2.3826635435030425,-1.096158995426208,1.9448141723731347,-0.29908425714713593,-2.2438984295202706,51.77159182362438,2.504888554409764,mean_revert
HD-LOW,2023-07-06 13:42:00+00:00,2023-07-06 13:45:00+00:00,-1,-51.83300142101871,0.8848073712677511,325.3110643986841,-118.93257042946465,105.23241499981128,223.05,306.69,222.39,305.68,3.52142872691212,3.75508417189252,0.2336554449803998,2.794204168722799,3.2671787035335735,0.47297453481077456,-30.72008561410635,2.9308429477475477,adverse
HD-LOW,2023-07-06 13:49:00+00:00,2023-07-06 13:50:00+00:00,-1,-51.83300142101871,0.8848073712677511,325.3110643986841,-118.94856889199215,105.24657055738457,223.02,306.53,223.27,306.76,3.632997906315012,3.679492210923371,0.046494304608359016,2.939342425608724,3.0251521473813026,0.0858097217725784,-8.472585242832592,2.942154248034919,adverse
HD-LOW,2023-07-06 13:54:00+00:00,2023-07-06 13:55:00+00:00,-1,-51.83300142101871,0.8848073712677511,325.3110643986841,-119.13553614897424,105.41200056454804,222.67,306.09,222.6,305.7,3.6723131496727603,3.9473880244671875,0.27507487479442716,2.9333033269607816,3.4830918564177087,0.5497885294569271,-35.70839363571211,2.9372009459672004,adverse
UNP-CSX,2023-07-06 13:30:00+00:00,2023-07-06 13:58:00+00:00,-1,-12.046450096140546,0.22235870442750083,371.3658364468381,-1217.940247524447,270.8196155096457,33.585,202.125,33.56,202.66,0.6871969637319424,0.5432350568632316,-0.1439619068687108,2.0950857294439946,0.3644968045092972,-1.7305889249346973,170.5490815864637,4.787918899305263,mean_revert
HD-LOW,2023-07-06 13:59:00+00:00,2023-07-06 14:00:00+00:00,-1,-51.83300142101871,0.8848073712677511,325.3110643986841,-119.15158926649342,105.42620448126083,222.64,306.02,222.67,305.76,3.704249665661507,3.964299582191103,0.26004991652959575,2.903882606888692,3.4085624560220387,0.5046798491333466,-33.923690876329815,2.93833003320802,adverse
HD-LOW,2023-07-06 14:01:00+00:00,2023-07-06 14:03:00+00:00,-1,-51.83300142101871,0.8848073712677511,325.3110643986841,-119.20513091710296,105.47357852839,222.54,305.86,222.72,306.005,3.745818845064349,3.797521776230525,0.05170293116617586,2.9542730602193674,3.0297592963053197,0.07548623608595229,-9.104495136236572,2.9412404577718574,adverse
